BW    288 #MHz
FRES  1 #MHz
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 5000
NORM_FRB 5000
TOBS 96.65 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 464   620.7  35    535.7  0.627    20.9    1.0 
FRB 465   405.0  35    320.0  0.444     9.9    0.0 
FRB 466   446.2  35    361.2  0.382    10.8    3.0 
FRB 467   310.4  35    225.4  0.055    18.8    5.0 
FRB 468   534.6  35    449.6  0.365    14.6    3.0 
FRB 469   652.8  35    567.8  0.625    28.3    3.0 
FRB 470   988.6  35    903.6  1.156    12.4    1.0 
FRB 471   349.1  35    264.1  0.237    13.9    2.0 
FRB 472   705.3  35    620.3  0.038     9.8    3.0 
FRB 473   409.8  35    324.8  0.396    17.6    1.0 
FRB 474   652.0  35    567.0  0.585    15.0    3.0 
FRB 475   563.4  35    478.4  0.279    36.8    0.0 
FRB 476   239.3  35    154.3  0.117    11.0    2.0 
FRB 477   184.1  35     99.1  0.129    26.1    3.0 
FRB 478   383.5  35    298.5  0.273    13.1    2.0 
FRB 479  1274.0  35   1189.0  0.977    16.1    3.0 
FRB 480   621.3  35    536.3  0.673    45.3    1.0 
FRB 481   501.7  35    416.7  0.523    13.4    1.0 
FRB 482   454.5  35    369.5  0.106     9.6    3.0 
FRB 483   937.1  35    852.1  0.376    11.0    2.0 
FRB 484   393.9  35    308.9  0.083    29.9    3.0 
FRB 485   647.7  35    562.7  0.779     9.9    1.0 
FRB 486  1660.4  35   1575.4  1.701    10.2    2.0 
FRB 487  1304.2  35   1219.2  1.299    22.9    2.0 
FRB 488  2010.8  35   1925.8  0.547    11.2    3.0 
FRB 489  1442.6  35   1357.6  0.548    19.7    2.0 
FRB 490   214.3  35    129.3  0.054    44.2    2.0 
FRB 491  1086.5  35   1001.5  1.379    16.4    3.0 
FRB 492   785.4  35    700.4  0.838    14.8    3.0 
FRB 493   215.1  35    130.1  0.019    12.9    2.0 
FRB 494   679.7  35    594.7  0.006    10.8    2.0 
FRB 495   623.0  35    538.0  0.595    16.7    3.0 
FRB 496   320.7  35    235.7  0.378    16.1    1.0 
FRB 497   821.3  35    736.3  0.182    14.6    2.0 
FRB 498  1541.0  35   1456.0  0.917    21.7    2.0 
FRB 499  1183.1  35   1098.1  0.933    38.5    1.0 
FRB 500  1476.7  35   1391.7  1.496    20.9    2.0 
FRB 501   473.1  35    388.1  0.536    15.1    3.0 
FRB 502   279.6  35    194.6  0.138    12.1    0.0 
FRB 503   280.8  35    195.8  0.179    34.3    3.0 
FRB 504   577.2  35    492.2  0.240    99.9    0.0 
FRB 505   428.7  35    343.7  0.127    18.0    5.0 
FRB 506   939.7  35    854.7  0.693    12.3    2.0 
FRB 507  1162.7  35   1077.7  1.445    14.0    2.0 
FRB 508   156.9  35     71.9  0.039    41.8    2.0 
FRB 509   338.9  35    253.9  0.018    20.9    3.0 
FRB 510   276.9  35    191.9  0.059    73.1    3.0 
FRB 511  1380.5  35   1295.5  1.497     9.7    2.0 
FRB 512   473.1  35    388.1  0.249    11.7    3.0 
FRB 513   260.6  35    175.6  0.222    13.4    2.0 
FRB 514   756.8  35    671.8  0.645    10.1    3.0 
FRB 515   699.9  35    614.9  0.741    11.5    3.0 
FRB 516   682.5  35    597.5  0.039    31.7    6.0 
FRB 517   700.3  35    615.3  0.425    93.9    2.0 
FRB 518   365.7  35    280.7  0.101    16.5    2.0 
FRB 519   887.7  35    802.7  0.781    12.0    5.0 
FRB 520   674.7  35    589.7  0.644    10.3    3.0 
FRB 521   781.6  35    696.6  0.559    10.2    0.0 
FRB 522   290.8  35    205.8  0.014    15.1    1.0 
FRB 523  1828.4  35   1743.4  1.822    10.7    2.0 
FRB 524   465.3  35    380.3  0.231    12.5    1.0 
FRB 525   626.6  35    541.6  0.545    79.6    3.0 
FRB 526   232.3  35    147.3  0.004    24.3    0.0 
FRB 527   386.2  35    301.2  0.028    61.2    4.0 
FRB 528   650.5  35    565.5  0.536    10.7    2.0 
FRB 529   595.3  35    510.3  0.635    11.4    3.0 
FRB 530   566.4  35    481.4  0.616    13.2    2.0 
FRB 531   419.7  35    334.7  0.056    18.3    2.0 
FRB 532   962.7  35    877.7  0.218    12.7    3.0 
FRB 533   261.6  35    176.6  0.166    20.4    1.0 
FRB 534   321.4  35    236.4  0.073    11.7    2.0 
FRB 535   360.6  35    275.6  0.398    16.3    1.0 
FRB 536   157.4  35     72.4  0.028    27.1    5.0 
FRB 537   820.9  35    735.9  0.192    31.7    0.0 
FRB 538   561.1  35    476.1  0.488    15.5    2.0 
FRB 539  1219.1  35   1134.1  1.121    10.8    2.0 
FRB 540   367.1  35    282.1  0.266    38.7    2.0 
FRB 541   619.4  35    534.4  0.807    12.3    2.0 
FRB 542   745.7  35    660.7  0.736    15.3    1.0 
FRB 543   185.4  35    100.4  0.146    10.2    1.0 
FRB 544   792.5  35    707.5  0.764    13.7    2.0 
FRB 545   461.4  35    376.4  0.458    10.9    3.0 
FRB 546   514.0  35    429.0  0.231    62.9    1.0 
FRB 547  1461.6  35   1376.6  1.409    11.0    3.0 
FRB 548   659.1  35    574.1  0.776    18.3    2.0 
FRB 549  1136.9  35   1051.9  0.592    11.9    3.0 
FRB 550   669.0  35    584.0  0.438    12.7    1.0 
FRB 551   467.4  35    382.4  0.018    12.7    2.0 
FRB 552   182.2  35     97.2  0.089    10.3    4.0 
FRB 553   568.2  35    483.2  0.586    25.6    2.0 
FRB 554   289.3  35    204.3  0.307    54.2    2.0 
FRB 555   345.9  35    260.9  0.372    10.2    3.0 
FRB 556   555.0  35    470.0  0.495    16.4    2.0 
FRB 557  1727.6  35   1642.6  0.734    14.0    1.0 
FRB 558   347.9  35    262.9  0.200    20.1    2.0 
FRB 559   330.0  35    245.0  0.202     9.7    4.0 
FRB 560  1586.7  35   1501.7  1.166    10.7    3.0 
FRB 561   240.1  35    155.1  0.134    19.0    3.0 
FRB 562  1429.3  35   1344.3  0.645    20.2    3.0 
FRB 563   979.7  35    894.7  0.558    11.1    3.0 
FRB 564  1266.1  35   1181.1  1.131    11.2    2.0 
FRB 565   857.3  35    772.3  0.925    13.9    3.0 
FRB 566   200.9  35    115.9  0.003   827.1    3.0 
FRB 567   184.6  35     99.6  0.154    14.5    3.0 
FRB 568   524.7  35    439.7  0.405    20.7    3.0 
FRB 569   979.6  35    894.6  1.045     9.8    2.0 
FRB 570   413.6  35    328.6  0.021    13.2    1.0 
FRB 571   484.4  35    399.4  0.586    13.6    3.0 
FRB 572   344.9  35    259.9  0.037    18.1    1.0 
FRB 573   525.1  35    440.1  0.607    21.2    2.0 
FRB 574   408.3  35    323.3  0.056    22.6    2.0 
FRB 575   528.6  35    443.6  0.454    87.7    3.0 
FRB 576  1033.6  35    948.6  0.779    17.3    3.0 
FRB 577   620.1  35    535.1  0.656    19.1    2.0 
FRB 578   992.1  35    907.1  1.208    11.2    2.0 
FRB 579   284.4  35    199.4  0.315    16.9    0.0 
FRB 580  1085.7  35   1000.7  0.744    12.2    2.0 
FRB 581   613.9  35    528.9  0.730    11.4    3.0 
FRB 582   390.5  35    305.5  0.432    11.3    2.0 
FRB 583   328.5  35    243.5  0.253    11.8    1.0 
FRB 584   481.2  35    396.2  0.208   499.9    2.0 
FRB 585   624.4  35    539.4  0.654    11.7    1.0 
FRB 586   182.8  35     97.8  0.036    15.0    1.0 
FRB 587   838.0  35    753.0  0.834     9.9    4.0 
FRB 588   337.1  35    252.1  0.012    13.7    1.0 
FRB 589   266.3  35    181.3  0.251    57.0    3.0 
FRB 590   296.5  35    211.5  0.284    11.7    1.0 
FRB 591   390.3  35    305.3  0.197    19.3    1.0 
FRB 592   411.8  35    326.8  0.326    15.1    4.0 
FRB 593   275.3  35    190.3  0.099    38.1    2.0 
FRB 594   991.6  35    906.6  1.233    10.7    3.0 
FRB 595   860.0  35    775.0  0.529    16.6    3.0 
FRB 596   702.7  35    617.7  0.396    20.9    2.0 
FRB 597   417.8  35    332.8  0.249    23.1    3.0 
FRB 598  1304.9  35   1219.9  1.535    10.0    3.0 
FRB 599   921.8  35    836.8  0.599    13.3    2.0 
FRB 600   599.9  35    514.9  0.477    69.0    3.0 
FRB 601   299.2  35    214.2  0.224    51.8    1.0 
FRB 602   670.4  35    585.4  0.774    12.3    2.0 
FRB 603   335.0  35    250.0  0.193    24.2    4.0 
FRB 604   476.9  35    391.9  0.191    16.0    3.0 
FRB 605   681.0  35    596.0  0.282    17.4    2.0 
FRB 606   231.5  35    146.5  0.222    12.2    2.0 
FRB 607   599.3  35    514.3  0.622    30.0    1.0 
FRB 608   337.3  35    252.3  0.200   695.2    2.0 
FRB 609  1606.7  35   1521.7  0.242     9.8    4.0 
FRB 610   236.2  35    151.2  0.153    12.1    3.0 
FRB 611   437.6  35    352.6  0.552    12.3    2.0 
FRB 612   491.0  35    406.0  0.466    13.2    4.0 
FRB 613  1184.8  35   1099.8  0.938     9.8    4.0 
FRB 614   161.3  35     76.3  0.102    69.4    2.0 
FRB 615   280.1  35    195.1  0.238    10.7    3.0 
FRB 616   355.1  35    270.1  0.114    87.2    4.0 
FRB 617   886.7  35    801.7  0.002    16.6    5.0 
FRB 618   752.0  35    667.0  0.244    61.0    2.0 
FRB 619   561.0  35    476.0  0.422    11.9    3.0 
FRB 620   253.1  35    168.1  0.137    20.5    2.0 
FRB 621   807.7  35    722.7  1.050    13.5    2.0 
FRB 622   559.1  35    474.1  0.438    10.4    4.0 
FRB 623  1201.6  35   1116.6  1.276    14.1    0.0 
FRB 624  1178.8  35   1093.8  0.815    15.7    4.0 
FRB 625  1156.0  35   1071.0  1.156    10.2    3.0 
FRB 626   335.1  35    250.1  0.213    47.3    2.0 
FRB 627   410.3  35    325.3  0.314    12.1    1.0 
FRB 628   343.8  35    258.8  0.181    47.9    2.0 
FRB 629  1345.1  35   1260.1  0.600    12.8    2.0 
FRB 630   732.3  35    647.3  0.874    69.4    1.0 
FRB 631   979.9  35    894.9  0.786    10.0    3.0 
FRB 632   395.9  35    310.9  0.439    38.7    0.0 
FRB 633  1097.3  35   1012.3  0.971    12.4    4.0 
FRB 634   274.1  35    189.1  0.195    17.2    3.0 
FRB 635   284.6  35    199.6  0.027    17.4    3.0 
FRB 636   316.1  35    231.1  0.322    10.0    1.0 
FRB 637   978.5  35    893.5  1.066    19.5    2.0 
FRB 638   772.9  35    687.9  0.764    22.4    3.0 
FRB 639   524.2  35    439.2  0.367    14.1    3.0 
FRB 640   897.7  35    812.7  0.120    11.3    2.0 
FRB 641   468.4  35    383.4  0.192    35.3    3.0 
FRB 642   213.2  35    128.2  0.060    27.8    5.0 
FRB 643   673.3  35    588.3  0.657    23.7    3.0 
FRB 644   610.9  35    525.9  0.289    14.5    2.0 
FRB 645   359.2  35    274.2  0.224    28.5    6.0 
FRB 646   369.5  35    284.5  0.280    11.2    4.0 
FRB 647   534.0  35    449.0  0.195    51.5    3.0 
FRB 648   848.5  35    763.5  0.534    18.4    3.0 
FRB 649   821.9  35    736.9  0.502    10.0    1.0 
FRB 650   340.7  35    255.7  0.134    24.2    0.0 
FRB 651   972.1  35    887.1  0.521    17.8    1.0 
FRB 652  1565.7  35   1480.7  1.193    15.2    3.0 
FRB 653   145.5  35     60.5  0.033    71.1    2.0 
FRB 654   704.0  35    619.0  0.780    16.6    2.0 
FRB 655   567.2  35    482.2  0.425    27.1    1.0 
FRB 656  1009.7  35    924.7  0.905    22.1    1.0 
FRB 657   374.2  35    289.2  0.269    15.0    2.0 
FRB 658   480.3  35    395.3  0.199    10.1    1.0 
FRB 659   780.1  35    695.1  0.549    41.8    2.0 
FRB 660   523.4  35    438.4  0.423    52.8    3.0 
FRB 661   552.2  35    467.2  0.123     9.8    2.0 
FRB 662  1029.1  35    944.1  0.638    15.8    3.0 
FRB 663   434.4  35    349.4  0.367    23.5    4.0 
FRB 664   363.1  35    278.1  0.314    40.3    0.0 
FRB 665   631.7  35    546.7  0.024    20.7    3.0 
FRB 666   682.0  35    597.0  0.513    19.4    3.0 
FRB 667   582.9  35    497.9  0.128    12.3    0.0 
FRB 668   493.4  35    408.4  0.138    29.8    4.0 
FRB 669   561.7  35    476.7  0.289    29.9    2.0 
FRB 670   289.2  35    204.2  0.256    17.3    2.0 
FRB 671   554.3  35    469.3  0.356    12.0    3.0 
FRB 672   529.4  35    444.4  0.599    18.4    1.0 
FRB 673   688.6  35    603.6  0.274    16.8    2.0 
FRB 674   241.4  35    156.4  0.095    33.9    3.0 
FRB 675   141.7  35     56.7  0.028    20.0    2.0 
FRB 676  1160.8  35   1075.8  1.556    19.0    2.0 
FRB 677   405.5  35    320.5  0.300    11.0    3.0 
FRB 678   264.1  35    179.1  0.293    10.8    2.0 
FRB 679   939.7  35    854.7  1.025    15.8    1.0 
FRB 680  1516.9  35   1431.9  1.747    18.3    0.0 
FRB 681  1461.6  35   1376.6  1.917    11.8    4.0 
FRB 682   913.7  35    828.7  0.569    15.0    1.0 
FRB 683   356.8  35    271.8  0.337    12.8    2.0 
FRB 684   605.9  35    520.9  0.818    27.0    3.0 
FRB 685   631.1  35    546.1  0.571    13.7    4.0 
FRB 686   831.1  35    746.1  0.875    13.6    2.0 
FRB 687  1028.5  35    943.5  0.662    22.3    3.0 
FRB 688   315.3  35    230.3  0.076    86.9    2.0 
FRB 689   625.8  35    540.8  0.131    27.0    3.0 
FRB 690   230.8  35    145.8  0.154    36.7    1.0 
FRB 691   983.7  35    898.7  1.135    11.0    2.0 
FRB 692   320.5  35    235.5  0.226    13.3    4.0 
FRB 693   526.6  35    441.6  0.258    17.6    2.0 
FRB 694   565.3  35    480.3  0.346    22.7    3.0 
FRB 695   271.8  35    186.8  0.263    78.5    2.0 
FRB 696   724.8  35    639.8  0.744    17.7    3.0 
FRB 697   251.9  35    166.9  0.037    58.2    2.0 
FRB 698  1161.5  35   1076.5  0.280    34.5    2.0 
FRB 699   293.1  35    208.1  0.204     9.5    2.0 
FRB 700   362.0  35    277.0  0.370    10.0    3.0 
FRB 701   259.0  35    174.0  0.121    19.0    4.0 
FRB 702   412.3  35    327.3  0.358    14.0    2.0 
FRB 703  1003.9  35    918.9  0.658    12.9    3.0 
FRB 704   716.2  35    631.2  0.069    15.8    3.0 
FRB 705  1350.2  35   1265.2  1.509    10.7    2.0 
FRB 706   409.1  35    324.1  0.372    10.6    3.0 
FRB 707   446.7  35    361.7  0.291    22.2    3.0 
FRB 708   254.7  35    169.7  0.029   340.1    2.0 
FRB 709   535.3  35    450.3  0.537    14.7    3.0 
FRB 710  1451.8  35   1366.8  1.331    16.9    3.0 
FRB 711   382.8  35    297.8  0.365    11.4    2.0 
FRB 712   656.1  35    571.1  0.267    11.7    2.0 
FRB 713   606.7  35    521.7  0.016    10.6    5.0 
FRB 714  1183.7  35   1098.7  1.260    12.6    2.0 
FRB 715   516.0  35    431.0  0.543    15.1    1.0 
FRB 716   729.2  35    644.2  0.386    14.1    2.0 
FRB 717   296.9  35    211.9  0.246    16.2    3.0 
FRB 718   978.4  35    893.4  1.026    10.0    0.0 
FRB 719   572.1  35    487.1  0.399    11.6    1.0 
FRB 720   243.3  35    158.3  0.047    12.9    2.0 
FRB 721   536.6  35    451.6  0.285    27.5    1.0 
FRB 722   359.3  35    274.3  0.221    13.9    3.0 
FRB 723   295.8  35    210.8  0.323    52.9    2.0 
FRB 724   888.7  35    803.7  0.683    12.5    3.0 
FRB 725   177.8  35     92.8  0.059   632.9    3.0 
FRB 726   677.1  35    592.1  0.825    14.4    2.0 
FRB 727  1467.9  35   1382.9  0.846    10.7    3.0 
FRB 728   495.1  35    410.1  0.144    16.5    4.0 
FRB 729  1395.3  35   1310.3  1.038    13.9    1.0 
FRB 730   412.0  35    327.0  0.113    21.5    3.0 
FRB 731   548.4  35    463.4  0.009    22.7    2.0 
FRB 732   886.2  35    801.2  1.069    11.0    3.0 
FRB 733   151.3  35     66.3  0.035    15.3    4.0 
FRB 734   890.5  35    805.5  0.451    12.0    2.0 
FRB 735   984.9  35    899.9  0.268    68.0    3.0 
FRB 736   847.7  35    762.7  0.978    54.4    3.0 
FRB 737   983.6  35    898.6  0.220    12.3    3.0 
FRB 738   463.7  35    378.7  0.509    16.4    2.0 
FRB 739  1016.9  35    931.9  1.041    10.5    1.0 
FRB 740   801.5  35    716.5  0.618    32.1    0.0 
FRB 741   419.4  35    334.4  0.292    55.6    2.0 
FRB 742   428.8  35    343.8  0.401    11.1    3.0 
FRB 743   694.7  35    609.7  0.149    41.6    1.0 
FRB 744   287.9  35    202.9  0.045    14.2    2.0 
FRB 745   156.4  35     71.4  0.005    56.9    2.0 
FRB 746   468.1  35    383.1  0.414    10.3    3.0 
FRB 747   691.9  35    606.9  0.928    32.9    0.0 
FRB 748   262.0  35    177.0  0.036    42.5    4.0 
FRB 749   418.2  35    333.2  0.456    23.7    4.0 
FRB 750   439.6  35    354.6  0.518    10.3    3.0 
FRB 751   470.4  35    385.4  0.590    10.1    0.0 
FRB 752   278.9  35    193.9  0.107   106.3    0.0 
FRB 753  1124.9  35   1039.9  1.128     9.6    3.0 
FRB 754   661.3  35    576.3  0.562    30.9    2.0 
FRB 755   599.6  35    514.6  0.532    19.7    3.0 
FRB 756   822.9  35    737.9  0.645    11.0    2.0 
FRB 757   392.5  35    307.5  0.318    21.0    1.0 
FRB 758   244.8  35    159.8  0.093    29.8    2.0 
FRB 759   527.5  35    442.5  0.385    10.8    1.0 
FRB 760   596.9  35    511.9  0.311     9.8    3.0 
FRB 761  1130.7  35   1045.7  1.273    10.2    3.0 
FRB 762   984.6  35    899.6  1.225    20.4    3.0 
FRB 763   825.7  35    740.7  1.166    10.3    1.0 
FRB 764   577.9  35    492.9  0.487    10.0    3.0 
FRB 765  1037.3  35    952.3  1.078    10.1    2.0 
FRB 766   455.9  35    370.9  0.105    22.7    2.0 
FRB 767   550.3  35    465.3  0.445    31.3    3.0 
FRB 768   523.9  35    438.9  0.432    45.3    0.0 
FRB 769  1210.8  35   1125.8  1.355     9.9    2.0 
FRB 770   674.2  35    589.2  0.937    16.2    3.0 
FRB 771   500.1  35    415.1  0.532    28.2    3.0 
FRB 772   805.3  35    720.3  0.118    25.0    2.0 
FRB 773   264.1  35    179.1  0.295    33.7    1.0 
FRB 774   822.6  35    737.6  0.770    17.6    1.0 
FRB 775   408.8  35    323.8  0.485    36.5    3.0 
FRB 776   679.3  35    594.3  0.617    13.4    3.0 
FRB 777   771.5  35    686.5  0.567    31.9    2.0 
FRB 778   978.8  35    893.8  1.058    14.3    4.0 
FRB 779   739.3  35    654.3  0.461    14.5    3.0 
FRB 780   537.6  35    452.6  0.604    11.7    3.0 
FRB 781   457.0  35    372.0  0.566    82.3    2.0 
FRB 782  1967.9  35   1882.9  1.682    15.4    3.0 
FRB 783   858.4  35    773.4  0.703    51.8    4.0 
FRB 784   895.4  35    810.4  0.468    11.7    3.0 
FRB 785   546.6  35    461.6  0.001    27.6    5.0 
FRB 786  1790.9  35   1705.9  1.511    11.2    3.0 
FRB 787   872.8  35    787.8  1.124    14.8    1.0 
FRB 788   628.8  35    543.8  0.328    18.3    4.0 
FRB 789   355.2  35    270.2  0.142    10.4    1.0 
FRB 790   442.1  35    357.1  0.049    35.5    2.0 
FRB 791   579.0  35    494.0  0.556    11.2    1.0 
FRB 792   445.6  35    360.6  0.402    13.8    1.0 
FRB 793   294.4  35    209.4  0.215    21.2    1.0 
FRB 794  1248.4  35   1163.4  0.395    37.5    2.0 
FRB 795  1175.4  35   1090.4  1.072    11.1    3.0 
FRB 796   160.2  35     75.2  0.083    58.6    2.0 
FRB 797   446.2  35    361.2  0.163    20.2    2.0 
FRB 798  1133.6  35   1048.6  1.028    12.4    3.0 
FRB 799   465.0  35    380.0  0.573    33.0    4.0 
FRB 800  1211.1  35   1126.1  1.328    36.5    3.0 
FRB 801   508.4  35    423.4  0.531    22.9    2.0 
FRB 802   457.8  35    372.8  0.101    10.6    3.0 
FRB 803   228.3  35    143.3  0.145    13.5    4.0 
FRB 804   426.5  35    341.5  0.504    10.1    1.0 
FRB 805   760.7  35    675.7  0.417    10.1    3.0 
FRB 806   936.2  35    851.2  1.096    14.7    3.0 
FRB 807   275.7  35    190.7  0.118    19.0    4.0 
FRB 808   269.4  35    184.4  0.176    13.7    3.0 
FRB 809   255.0  35    170.0  0.159   417.1    1.0 
FRB 810   788.0  35    703.0  0.726    17.1    1.0 
FRB 811   317.4  35    232.4  0.171    18.5    3.0 
FRB 812  1216.9  35   1131.9  1.156    10.0    2.0 
FRB 813   657.7  35    572.7  0.131    12.6    3.0 
FRB 814  1169.7  35   1084.7  1.136    13.3    2.0 
FRB 815   556.3  35    471.3  0.261    12.9    1.0 
FRB 816   453.4  35    368.4  0.030     9.7    1.0 
FRB 817   379.7  35    294.7  0.025    33.5    1.0 
FRB 818   180.8  35     95.8  0.117    56.2    0.0 
FRB 819   443.1  35    358.1  0.420    32.6    1.0 
FRB 820   335.3  35    250.3  0.300    34.9    1.0 
FRB 821  1919.3  35   1834.3  0.592    36.6    2.0 
FRB 822   524.9  35    439.9  0.124    15.6    2.0 
FRB 823   319.4  35    234.4  0.391   123.2    0.0 
FRB 824   697.3  35    612.3  0.593    11.7    1.0 
FRB 825  2157.0  35   2072.0  2.211     9.8    1.0 
FRB 826   451.1  35    366.1  0.234    95.1    3.0 
FRB 827  1147.1  35   1062.1  1.374    12.3    1.0 
FRB 828   432.7  35    347.7  0.163    11.0    4.0 
FRB 829  1038.4  35    953.4  0.353    70.9    4.0 
FRB 830   447.0  35    362.0  0.277    14.9    1.0 
FRB 831   515.2  35    430.2  0.014    11.8    0.0 
FRB 832   639.6  35    554.6  0.345    22.9    1.0 
FRB 833   270.7  35    185.7  0.063    66.4    2.0 
FRB 834   551.0  35    466.0  0.386    18.8    2.0 
FRB 835   404.7  35    319.7  0.220    12.4    1.0 
FRB 836   280.1  35    195.1  0.129    12.5    3.0 
FRB 837   698.6  35    613.6  0.761    21.0    2.0 
FRB 838   776.5  35    691.5  1.051     9.6    2.0 
FRB 839   860.5  35    775.5  0.103    22.4    3.0 
FRB 840   195.6  35    110.6  0.135   190.9    2.0 
FRB 841   411.2  35    326.2  0.357     9.6    2.0 
FRB 842   545.7  35    460.7  0.327    23.8    1.0 
FRB 843   755.6  35    670.6  0.945    14.7    2.0 
FRB 844   293.9  35    208.9  0.122    12.8    2.0 
FRB 845   798.3  35    713.3  0.516    11.5    2.0 
FRB 846  1103.7  35   1018.7  0.012    14.7    1.0 
FRB 847   536.5  35    451.5  0.390    21.9    3.0 
FRB 848  1278.7  35   1193.7  0.936    38.6    1.0 
FRB 849   368.8  35    283.8  0.319    10.1    2.0 
FRB 850   237.1  35    152.1  0.042    26.7    3.0 
FRB 851   495.5  35    410.5  0.411    43.5    1.0 
FRB 852   488.1  35    403.1  0.478    21.0    1.0 
FRB 853   567.4  35    482.4  0.638    11.7    1.0 
FRB 854   722.8  35    637.8  0.692    12.8    2.0 
FRB 855   840.9  35    755.9  0.468    10.0    4.0 
FRB 856   575.5  35    490.5  0.694    10.3    1.0 
FRB 857  1438.8  35   1353.8  1.065    15.0    2.0 
FRB 858   643.2  35    558.2  0.822    11.4    1.0 
FRB 859   159.5  35     74.5  0.058    19.4    4.0 
FRB 860   757.5  35    672.5  0.714    22.5    3.0 
FRB 861   427.9  35    342.9  0.331    22.6    3.0 
FRB 862   374.8  35    289.8  0.111    10.0    1.0 
FRB 863   339.5  35    254.5  0.335    13.6    3.0 
FRB 864   406.8  35    321.8  0.010    15.0    3.0 
FRB 865   727.3  35    642.3  0.568    32.4    3.0 
FRB 866   640.4  35    555.4  0.521    21.2    2.0 
