BW    288 #MHz
FRES  1 #MHz
NFRB 1 #Number of FRBs
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 50
NORM_FRB 50
TOBS 48.325 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 477   230.4  35    145.4  0.185    11.2    4.0
FRB 478   748.0  35    663.0  0.341    10.6    2.0
FRB 479   642.0  35    557.0  0.796    11.2    3.0
FRB 480   330.6  35    245.6  0.128   1576.9    2.0
FRB 481   285.8  35    200.8  0.243    12.1    4.0
FRB 482   596.4  35    511.4  0.609    18.8    3.0
FRB 483   373.5  35    288.5  0.230    11.1    2.0
FRB 484   381.7  35    296.7  0.357    30.1    4.0
FRB 485   927.4  35    842.4  0.169    25.2    4.0
FRB 486   372.5  35    287.5  0.473    14.4    0.0
FRB 487  1049.5  35    964.5  1.045    22.1    2.0
FRB 488   415.6  35    330.6  0.419    13.4    3.0
FRB 489   364.5  35    279.5  0.197    14.3    1.0
FRB 490   920.0  35    835.0  0.360    10.5    3.0
FRB 491  1096.3  35   1011.3  0.601    32.0    2.0
FRB 492   777.7  35    692.7  0.629    10.7    2.0
FRB 493   497.1  35    412.1  0.557    47.2    2.0
FRB 494   696.1  35    611.1  0.609    10.3    3.0
FRB 495  1431.9  35   1346.9  1.922     9.8    2.0
FRB 496   580.1  35    495.1  0.675    17.5    2.0
FRB 497   375.6  35    290.6  0.461    22.2    3.0
FRB 498  1022.8  35    937.8  0.112    76.3    3.0
FRB 499  1000.6  35    915.6  1.158    24.5    0.0
FRB 500  1032.4  35    947.4  1.139    16.9    3.0
FRB 501   336.3  35    251.3  0.400    21.8    3.0
FRB 502   868.8  35    783.8  0.817    38.2    2.0
FRB 503   326.7  35    241.7  0.124    12.5    3.0
FRB 504  1107.7  35   1022.7  1.255     9.9    3.0
FRB 505   544.3  35    459.3  0.434    14.0    0.0
FRB 506   599.7  35    514.7  0.699    38.4    1.0
FRB 507  1314.3  35   1229.3  0.049    48.8    4.0
FRB 508   492.3  35    407.3  0.412    54.0    2.0
FRB 509   873.9  35    788.9  0.735    10.6    2.0
FRB 510   658.8  35    573.8  0.655    15.9    4.0
FRB 511  1077.9  35    992.9  1.056    11.6    3.0
FRB 512   508.9  35    423.9  0.622    21.5    3.0
FRB 513   529.4  35    444.4  0.476    38.5    3.0
FRB 514   833.7  35    748.7  0.583    25.3    3.0
FRB 515   232.6  35    147.6  0.211    10.1    3.0
FRB 516   333.7  35    248.7  0.215    21.7    3.0
FRB 517   579.5  35    494.5  0.175    13.4    2.0
FRB 518   775.8  35    690.8  0.973    21.1    1.0
FRB 519   697.1  35    612.1  0.775    21.8    2.0
FRB 520   740.9  35    655.9  0.484    10.2    2.0
FRB 521   869.4  35    784.4  0.872    21.4    1.0
FRB 522   542.0  35    457.0  0.644    10.2    3.0
FRB 523   509.7  35    424.7  0.291    13.0    1.0
FRB 524   573.0  35    488.0  0.394    14.0    3.0
FRB 525   508.6  35    423.6  0.427    68.0    1.0
FRB 526   823.6  35    738.6  0.048    21.6    2.0
FRB 527   572.7  35    487.7  0.095    11.6    3.0
FRB 528   292.5  35    207.5  0.184    18.1    2.0
FRB 529   307.0  35    222.0  0.139    11.6    2.0
FRB 530  1205.6  35   1120.6  0.228    24.3    2.0
FRB 531  1225.3  35   1140.3  0.760    29.0    3.0
FRB 532   929.7  35    844.7  0.811     9.6    4.0
FRB 533   594.0  35    509.0  0.542    20.1    4.0
FRB 534   338.6  35    253.6  0.251    12.6    3.0
FRB 535   938.3  35    853.3  0.470    16.3    2.0
FRB 536  1134.6  35   1049.6  0.785    11.7    2.0
FRB 537   124.5  35     39.5  0.001    44.3    2.0
FRB 538   186.9  35    101.9  0.068     9.7    4.0
FRB 539   906.8  35    821.8  0.982    27.2    0.0
FRB 540   748.4  35    663.4  0.738    14.8    2.0
FRB 541   622.7  35    537.7  0.628    10.7    3.0
FRB 542   340.8  35    255.8  0.100    14.2    3.0
FRB 543   393.2  35    308.2  0.411    57.3    1.0
FRB 544  1054.0  35    969.0  1.274    10.8    3.0
FRB 545   232.1  35    147.1  0.065    33.9    4.0
FRB 546   361.8  35    276.8  0.154    13.7    3.0
FRB 547   734.3  35    649.3  0.216    20.0    2.0
FRB 548   828.2  35    743.2  0.798    39.1    2.0
FRB 549   472.2  35    387.2  0.531    16.9    5.0
FRB 550   842.1  35    757.1  0.322    31.3    3.0
FRB 551   332.1  35    247.1  0.222    39.6    2.0
FRB 552   541.8  35    456.8  0.723     9.6    4.0
FRB 553   870.5  35    785.5  0.405    14.5    2.0
FRB 554   602.6  35    517.6  0.599    10.2    2.0
FRB 555   591.9  35    506.9  0.721    15.2    3.0
FRB 556   732.6  35    647.6  0.514    11.0    2.0
FRB 557   222.4  35    137.4  0.027   135.9    2.0
FRB 558   704.0  35    619.0  0.702    27.4    2.0
FRB 559   140.3  35     55.3  0.078    17.3    0.0
FRB 560   514.6  35    429.6  0.221    22.4    2.0
FRB 561  1542.4  35   1457.4  0.014    42.9    1.0
FRB 562   340.9  35    255.9  0.316    13.8    1.0
FRB 563   279.3  35    194.3  0.131    21.4    2.0
FRB 564   832.5  35    747.5  0.197    17.3    3.0
FRB 565   768.0  35    683.0  0.802    17.5    2.0
FRB 566   561.4  35    476.4  0.256    59.1    5.0
FRB 567   889.8  35    804.8  0.998    16.1    3.0
FRB 568   453.9  35    368.9  0.400    63.0    1.0
FRB 569   617.8  35    532.8  0.589    13.1    2.0
FRB 570   403.4  35    318.4  0.300    12.9    3.0
FRB 571   686.4  35    601.4  0.653    17.1    3.0
FRB 572   369.4  35    284.4  0.045    18.1    2.0
FRB 573  1261.0  35   1176.0  1.395    12.7    2.0
FRB 574   930.0  35    845.0  0.425    20.9    1.0
FRB 575   626.4  35    541.4  0.428    26.2    3.0
FRB 576   331.2  35    246.2  0.069    18.0    1.0
FRB 577   996.4  35    911.4  1.105    13.4    0.0
FRB 578   561.0  35    476.0  0.148    39.3    4.0
FRB 579   261.0  35    176.0  0.001    32.4    2.0
FRB 580   323.9  35    238.9  0.302    13.7    2.0
FRB 581   177.8  35     92.8  0.068    12.7    2.0
FRB 582   344.5  35    259.5  0.322    15.6    3.0
FRB 583   914.8  35    829.8  0.419    21.5    3.0
FRB 584   325.0  35    240.0  0.277    83.4    3.0
FRB 585   602.9  35    517.9  0.656    23.3    2.0
FRB 586   557.8  35    472.8  0.548    20.3    3.0
FRB 587   277.1  35    192.1  0.303    14.9    1.0
FRB 588   488.0  35    403.0  0.191    27.3    3.0
FRB 589   317.1  35    232.1  0.241    10.3    2.0
FRB 590   535.4  35    450.4  0.017    11.2    2.0
FRB 591   634.8  35    549.8  0.374    15.9    1.0
FRB 592   215.7  35    130.7  0.025    10.2    4.0
FRB 593  1451.3  35   1366.3  1.608     9.9    1.0
FRB 594   284.7  35    199.7  0.048    96.4    3.0
FRB 595   857.3  35    772.3  0.669    19.6    3.0
FRB 596   159.3  35     74.3  0.046    22.9    1.0
FRB 597   215.1  35    130.1  0.048    17.2    1.0
FRB 598   233.8  35    148.8  0.152    25.3    2.0
FRB 599   667.4  35    582.4  0.787    11.7    1.0
FRB 600   393.5  35    308.5  0.151    13.8    2.0
FRB 601   652.0  35    567.0  0.791    11.7    3.0
FRB 602   575.9  35    490.9  0.717    14.5    1.0
FRB 603   590.0  35    505.0  0.570    10.1    3.0
FRB 604  1072.4  35    987.4  1.010     9.7    1.0
FRB 605   262.7  35    177.7  0.096    14.1    1.0
FRB 606  1159.2  35   1074.2  0.704    31.9    3.0
FRB 607   819.8  35    734.8  0.652    21.5    2.0
FRB 608   696.7  35    611.7  0.513    24.1    2.0
FRB 609  1104.6  35   1019.6  1.044    12.1    3.0
FRB 610   892.0  35    807.0  0.978    20.9    1.0
FRB 611   255.4  35    170.4  0.028    10.0    2.0
FRB 612   645.3  35    560.3  0.283    17.3    2.0
FRB 613  1485.3  35   1400.3  1.157    14.9    3.0
FRB 614   712.8  35    627.8  0.737    13.4    2.0
FRB 615  1175.8  35   1090.8  0.427    14.0    4.0
FRB 616   851.0  35    766.0  0.357    35.1    5.0
FRB 617   262.4  35    177.4  0.095    27.0    0.0
FRB 618   512.8  35    427.8  0.548    14.4    3.0
FRB 619   669.9  35    584.9  0.763    14.6    2.0
FRB 620   520.2  35    435.2  0.729    11.7    3.0
FRB 621   518.2  35    433.2  0.551    14.5    3.0
FRB 622   173.4  35     88.4  0.014    12.5    2.0
FRB 623   136.8  35     51.8  0.007    15.9    2.0
FRB 624   566.7  35    481.7  0.686    10.7    3.0
FRB 625   439.1  35    354.1  0.149    13.1    2.0
FRB 626   237.5  35    152.5  0.076    12.7    3.0
FRB 627  1086.1  35   1001.1  0.907    17.8    2.0
FRB 628   430.9  35    345.9  0.012   148.0    2.0
FRB 629   567.1  35    482.1  0.151    61.7    2.0
FRB 630  1580.3  35   1495.3  1.225    10.6    0.0
FRB 631   546.4  35    461.4  0.342    12.0    3.0
FRB 632   423.0  35    338.0  0.013    50.3    2.0
FRB 633   274.1  35    189.1  0.232    12.5    2.0
FRB 634   266.4  35    181.4  0.184    38.7    4.0
FRB 635  1280.1  35   1195.1  0.998    25.2    2.0
FRB 636  1219.3  35   1134.3  1.337    13.6    3.0
FRB 637   831.6  35    746.6  0.463    61.3    2.0
FRB 638   170.2  35     85.2  0.032    17.6    1.0
FRB 639   978.3  35    893.3  1.146    10.1    4.0
FRB 640   745.8  35    660.8  0.192    24.0    2.0
FRB 641   487.0  35    402.0  0.388   101.1    0.0
FRB 642   400.2  35    315.2  0.284    39.0    0.0
FRB 643  1085.1  35   1000.1  0.939    10.8    4.0
FRB 644   258.7  35    173.7  0.166    14.5    2.0
FRB 645   706.9  35    621.9  0.941    16.1    0.0
FRB 646   642.8  35    557.8  0.494    16.8    0.0
FRB 647   785.1  35    700.1  0.891    17.7    1.0
FRB 648   647.9  35    562.9  0.809    24.6    2.0
FRB 649   603.3  35    518.3  0.598     9.5    2.0
FRB 650  1103.6  35   1018.6  0.921    13.1    4.0
FRB 651   245.7  35    160.7  0.121    22.0    4.0
FRB 652  1081.3  35    996.3  1.409    10.2    1.0
FRB 653   771.0  35    686.0  0.223    12.9    3.0
FRB 654   533.2  35    448.2  0.439    12.5    1.0
FRB 655   308.6  35    223.6  0.314    26.1    3.0
FRB 656  1398.4  35   1313.4  0.982    24.2    2.0
FRB 657   604.4  35    519.4  0.634    10.1    4.0
FRB 658   518.8  35    433.8  0.057    14.0    3.0
FRB 659   634.4  35    549.4  0.712    10.2    4.0
FRB 660   836.7  35    751.7  0.784    12.2    2.0
FRB 661   436.4  35    351.4  0.178    10.7    2.0
FRB 662   656.8  35    571.8  0.617    29.7    3.0
FRB 663   599.5  35    514.5  0.631    13.9    3.0
FRB 664   818.7  35    733.7  0.248    14.1    2.0
FRB 665   661.5  35    576.5  0.648    11.3    2.0
FRB 666   704.8  35    619.8  0.799    12.4    3.0
FRB 667   413.1  35    328.1  0.141    11.1    3.0
FRB 668   736.7  35    651.7  0.881    21.8    1.0
FRB 669   204.3  35    119.3  0.104    10.9    1.0
FRB 670   325.6  35    240.6  0.256    14.0    1.0
FRB 671   194.6  35    109.6  0.027    17.0    2.0
FRB 672   441.3  35    356.3  0.463    11.4    4.0
FRB 673   649.6  35    564.6  0.138    11.5    4.0
FRB 674   479.6  35    394.6  0.370    10.1    1.0
FRB 675   679.3  35    594.3  0.514    10.2    1.0
FRB 676   727.7  35    642.7  0.795    30.3    2.0
FRB 677   896.3  35    811.3  1.067    12.4    2.0
FRB 678  1137.8  35   1052.8  0.443    22.2    3.0
FRB 679  1157.7  35   1072.7  0.519    11.2    3.0
FRB 680   181.4  35     96.4  0.101   171.4    1.0
FRB 681   364.7  35    279.7  0.132    14.0    2.0
FRB 682   761.0  35    676.0  0.778    11.9    3.0
FRB 683   578.4  35    493.4  0.301    23.0    3.0
FRB 684   499.7  35    414.7  0.452    42.7    3.0
FRB 685   252.6  35    167.6  0.002    68.6    2.0
FRB 686   625.5  35    540.5  0.480    16.1    2.0
FRB 687   292.3  35    207.3  0.056    33.7    2.0
FRB 688  1322.7  35   1237.7  1.399    10.3    1.0
FRB 689   791.8  35    706.8  0.998    10.4    3.0
FRB 690   339.9  35    254.9  0.330    31.4    2.0
FRB 691   751.3  35    666.3  0.649    18.3    2.0
FRB 692   466.7  35    381.7  0.209    10.1    1.0
FRB 693   671.7  35    586.7  0.221    12.0    0.0
FRB 694   289.1  35    204.1  0.099    16.0    2.0
FRB 695   190.4  35    105.4  0.034    11.3    1.0
FRB 696  1180.8  35   1095.8  1.301     9.7    3.0
FRB 697   136.2  35     51.2  0.006    34.0    2.0
FRB 698   336.3  35    251.3  0.223    11.3    1.0
FRB 699   611.8  35    526.8  0.665    30.8    1.0
FRB 700   228.7  35    143.7  0.048   168.8    4.0
FRB 701   264.4  35    179.4  0.256    20.1    1.0
FRB 702   452.1  35    367.1  0.356    12.4    2.0
FRB 703   551.0  35    466.0  0.529    22.5    1.0
FRB 704   497.0  35    412.0  0.516    24.8    3.0
FRB 705   601.6  35    516.6  0.405    11.9    2.0
FRB 706   327.8  35    242.8  0.230     9.6    3.0
FRB 707   188.2  35    103.2  0.056   234.6    4.0
FRB 708   874.8  35    789.8  0.980    10.8    1.0
FRB 709   357.6  35    272.6  0.365    32.5    3.0
FRB 710   448.5  35    363.5  0.300    15.1    2.0
FRB 711  1517.6  35   1432.6  0.576    13.2    2.0
FRB 712   766.2  35    681.2  0.838    21.3    3.0
FRB 713  1222.1  35   1137.1  0.686    12.0    2.0
FRB 714   382.0  35    297.0  0.364    21.9    2.0
FRB 715   890.8  35    805.8  0.714    50.9    2.0
FRB 716   351.6  35    266.6  0.149   105.8    1.0
FRB 717   273.4  35    188.4  0.026    16.4    3.0
FRB 718   739.5  35    654.5  0.593    10.9    3.0
FRB 719   323.2  35    238.2  0.256    16.4    1.0
FRB 720   388.5  35    303.5  0.087    16.1    2.0
FRB 721   735.0  35    650.0  0.467    10.0    4.0
FRB 722   582.8  35    497.8  0.477    14.4    1.0
FRB 723  1122.8  35   1037.8  1.255    19.4    2.0
FRB 724   944.2  35    859.2  1.224    10.1    3.0
FRB 725   291.8  35    206.8  0.131    12.1    1.0
FRB 726  1321.4  35   1236.4  1.821    10.0    1.0
FRB 727   261.5  35    176.5  0.161    10.9    2.0
FRB 728   679.8  35    594.8  0.171    11.1    3.0
FRB 729   584.3  35    499.3  0.613    21.7    1.0
FRB 730   202.8  35    117.8  0.133    21.6    2.0
FRB 731   455.7  35    370.7  0.477    10.1    1.0
FRB 732  1123.9  35   1038.9  0.618    12.1    3.0
FRB 733   883.9  35    798.9  0.764    11.1    1.0
FRB 734   237.2  35    152.2  0.160    10.0    2.0
FRB 735   717.5  35    632.5  0.361    11.5    4.0
FRB 736   597.3  35    512.3  0.036    62.1    4.0
FRB 737  1316.5  35   1231.5  0.779    20.4    3.0
FRB 738   508.7  35    423.7  0.445    25.0    3.0
FRB 739   498.3  35    413.3  0.563    53.8    1.0
FRB 740   374.7  35    289.7  0.212    34.7    3.0
FRB 741   296.8  35    211.8  0.160    75.2    1.0
FRB 742   440.8  35    355.8  0.544    12.4    2.0
FRB 743   821.4  35    736.4  0.044    13.0    3.0
FRB 744   426.0  35    341.0  0.313    35.7    3.0
FRB 745   359.7  35    274.7  0.182    66.0    3.0
FRB 746  1950.6  35   1865.6  0.776    20.0    3.0
FRB 747   735.0  35    650.0  0.189    34.3    2.0
FRB 748   532.1  35    447.1  0.699    18.8    3.0
FRB 749   830.4  35    745.4  0.934    26.9    2.0
FRB 750   219.6  35    134.6  0.105    24.2    2.0
FRB 751  1032.0  35    947.0  1.088    14.6    2.0
FRB 752   573.8  35    488.8  0.417    42.2    2.0
FRB 753   357.6  35    272.6  0.165    10.0    2.0
FRB 754   415.0  35    330.0  0.003    42.9    1.0
FRB 755   879.8  35    794.8  0.519    24.8    2.0
FRB 756  1079.7  35    994.7  1.081    12.8    3.0
FRB 757   682.9  35    597.9  0.732    21.6    3.0
FRB 758   247.4  35    162.4  0.080    37.3    3.0
FRB 759   526.7  35    441.7  0.066    20.3    3.0
FRB 760   760.6  35    675.6  0.673    31.5    2.0
FRB 761   444.0  35    359.0  0.462    13.9    2.0
FRB 762   422.5  35    337.5  0.035     9.5    0.0
FRB 763   770.9  35    685.9  0.469    42.9    4.0
FRB 764  1072.3  35    987.3  0.986    25.4    2.0
FRB 765   445.8  35    360.8  0.390    48.0    0.0
FRB 766   352.9  35    267.9  0.308    16.7    1.0
FRB 767   371.8  35    286.8  0.269    13.7    2.0
FRB 768  1197.6  35   1112.6  0.974     9.5    2.0
FRB 769   492.3  35    407.3  0.127    11.1    4.0
FRB 770   389.5  35    304.5  0.111     9.8    1.0
FRB 771   234.9  35    149.9  0.164    15.5    3.0
FRB 772   382.1  35    297.1  0.336     9.8    0.0
FRB 773   365.2  35    280.2  0.296    11.8    5.0
FRB 774   541.0  35    456.0  0.063    22.4    1.0
FRB 775   586.9  35    501.9  0.527    11.8    0.0
FRB 776   938.4  35    853.4  0.534    14.2    2.0
FRB 777  1325.6  35   1240.6  0.898    12.0    2.0
FRB 778  1165.3  35   1080.3  0.881    15.4    2.0
FRB 779  1414.4  35   1329.4  1.062    11.5    2.0
FRB 780  2108.6  35   2023.6  0.339    61.8    4.0
FRB 781   573.7  35    488.7  0.643    18.2    4.0
FRB 782   286.0  35    201.0  0.336    10.4    2.0
FRB 783   416.8  35    331.8  0.338    11.1    1.0
FRB 784   628.4  35    543.4  0.567    50.2    2.0
FRB 785   137.8  35     52.8  0.034    11.0    2.0
FRB 786   166.4  35     81.4  0.085    11.4    1.0
FRB 787   316.2  35    231.2  0.071     9.8    3.0
FRB 788   747.4  35    662.4  0.539    34.7    3.0
FRB 789  1009.0  35    924.0  1.306    13.7    1.0
FRB 790   594.9  35    509.9  0.275    12.5    3.0
FRB 791   216.3  35    131.3  0.139    20.6    2.0
FRB 792   339.3  35    254.3  0.313    10.0    3.0
FRB 793   229.6  35    144.6  0.075    67.3    2.0
FRB 794  1498.4  35   1413.4  1.612    11.4    2.0
FRB 795   145.7  35     60.7  0.026     9.6    2.0
FRB 796   833.8  35    748.8  0.864    10.3    4.0
FRB 797   286.2  35    201.2  0.195    51.2    5.0
FRB 798   528.9  35    443.9  0.208    14.2    4.0
FRB 799   406.6  35    321.6  0.470    82.7    2.0
FRB 800  1049.3  35    964.3  0.746     9.6    1.0
FRB 801   644.8  35    559.8  0.383    17.3    4.0
FRB 802  1367.9  35   1282.9  1.030    11.3    2.0
FRB 803  1063.7  35    978.7  1.141    16.0    3.0
FRB 804   477.4  35    392.4  0.360    17.0    2.0
FRB 805   225.8  35    140.8  0.127    28.3    2.0
FRB 806   475.9  35    390.9  0.596    50.0    3.0
FRB 807   669.0  35    584.0  0.520    11.9    3.0
FRB 808   282.0  35    197.0  0.075    43.5    4.0
FRB 809   298.1  35    213.1  0.292    18.4    3.0
FRB 810  1046.6  35    961.6  1.240    16.5    2.0
FRB 811  1253.5  35   1168.5  1.309    13.3    2.0
FRB 812   888.3  35    803.3  0.877    13.7    0.0
FRB 813   757.5  35    672.5  0.505    15.4    1.0
FRB 814   636.8  35    551.8  0.692    11.9    4.0
FRB 815   409.1  35    324.1  0.129    14.0    2.0
FRB 816   526.1  35    441.1  0.086    11.5    2.0
FRB 817   336.6  35    251.6  0.186    72.9    2.0
FRB 818   817.8  35    732.8  0.450    37.3    4.0
FRB 819  1402.1  35   1317.1  1.582    10.3    3.0
FRB 820   902.0  35    817.0  1.029    12.5    2.0
FRB 821   705.8  35    620.8  0.425    16.1    2.0
FRB 822   231.9  35    146.9  0.191    11.3    1.0
FRB 823   772.2  35    687.2  0.625    11.6    2.0
FRB 824   528.4  35    443.4  0.605    35.2    1.0
FRB 825   518.0  35    433.0  0.440    15.3    1.0
FRB 826  1703.5  35   1618.5  0.312    10.6    2.0
FRB 827   988.8  35    903.8  0.911    25.8    2.0
FRB 828   505.8  35    420.8  0.623    40.1    3.0
FRB 829   320.0  35    235.0  0.279    10.7    4.0
FRB 830   279.0  35    194.0  0.275    13.4    3.0
FRB 831   739.3  35    654.3  0.053    90.5    1.0
FRB 832   309.9  35    224.9  0.138   100.3    0.0
FRB 833   249.2  35    164.2  0.158    11.4    2.0
FRB 834   652.4  35    567.4  0.302    10.1    2.0
FRB 835  1305.5  35   1220.5  0.129    10.3    3.0
FRB 836   493.8  35    408.8  0.551    11.0    4.0
FRB 837   948.2  35    863.2  0.525    12.3    2.0
FRB 838   576.3  35    491.3  0.111    68.9    3.0
FRB 839   662.4  35    577.4  0.219    14.2    1.0
FRB 840   418.4  35    333.4  0.286     9.7    2.0
FRB 841   309.6  35    224.6  0.198    13.8    1.0
FRB 842   497.9  35    412.9  0.382    10.5    3.0
FRB 843   570.7  35    485.7  0.588    11.1    4.0
FRB 844   628.7  35    543.7  0.573    14.6    3.0
FRB 845   331.5  35    246.5  0.150    10.8    0.0
FRB 846   731.4  35    646.4  0.763    21.4    2.0
FRB 847   146.2  35     61.2  0.074    11.0    2.0
FRB 848   835.9  35    750.9  0.180    19.9    4.0
FRB 849   316.0  35    231.0  0.139    46.8    1.0
FRB 850   673.2  35    588.2  0.360    14.7    4.0
FRB 851   590.1  35    505.1  0.505     9.9    1.0
FRB 852  1855.3  35   1770.3  1.287    11.2    3.0
FRB 853  1055.7  35    970.7  0.690    31.6    0.0
FRB 854   424.8  35    339.8  0.403    16.2    2.0
FRB 855   949.3  35    864.3  0.611    10.2    3.0
FRB 856   708.9  35    623.9  0.232    32.1    3.0
FRB 857  1674.6  35   1589.6  0.920    18.0    3.0
FRB 858  1028.2  35    943.2  0.481    28.3    3.0
FRB 859  1740.3  35   1655.3  0.221    10.4    2.0
FRB 860  1102.2  35   1017.2  1.122     9.8    2.0
FRB 861   758.4  35    673.4  0.866    10.2    2.0
FRB 862   359.4  35    274.4  0.263     9.5    4.0
FRB 863  1323.1  35   1238.1  0.289    36.6    4.0
FRB 864  1115.7  35   1030.7  0.637    10.9    3.0
FRB 865  1043.8  35    958.8  0.950    10.9    2.0
FRB 866   769.6  35    684.6  0.815    22.9    1.0
FRB 867   415.5  35    330.5  0.334    19.7    2.0
FRB 868   282.6  35    197.6  0.283    14.4    2.0
FRB 869   382.1  35    297.1  0.496    25.7    1.0
FRB 870   593.9  35    508.9  0.403    93.0    2.0
FRB 871   979.8  35    894.8  0.244    27.9    2.0
FRB 872   917.5  35    832.5  0.978    16.2    2.0
FRB 873   570.9  35    485.9  0.654    10.6    3.0
FRB 874   295.2  35    210.2  0.312    45.5    0.0
FRB 875   930.2  35    845.2  0.231    11.3    3.0
FRB 876   580.4  35    495.4  0.379    17.3    4.0
FRB 877   358.4  35    273.4  0.406   104.3    1.0
FRB 878   756.3  35    671.3  0.027    27.5    5.0
FRB 879   385.3  35    300.3  0.410    47.7    1.0
FRB 880   340.9  35    255.9  0.372    13.6    3.0
FRB 881   345.4  35    260.4  0.194   184.6    1.0
FRB 882   229.2  35    144.2  0.208    26.5    4.0
FRB 883   252.4  35    167.4  0.200   369.9    2.0
